episode,episode_seed,training_stage,bgh_bayesian_game_enabled,bgh_heuristic_guidance_enabled,bgh_guidance_lambda,bgh_zero_diff_mode,cloud_enabled,neighbor_feedback_collection_enabled,neighbor_feedback_decision_enabled,neighbor_feedback_episode_terminal_jobs_seen,neighbor_feedback_episode_pair_samples,neighbor_feedback_total_terminal_jobs_seen,neighbor_feedback_total_pair_samples,neighbor_feedback_active_pair_count,wall_time_seconds,simulation_end_time,training_episode_reward,total_jobs,completed_jobs,dropped_jobs,unresolved_jobs,completion_rate,drop_rate,queued_jobs,queue_admission_rate,started_from_waiting_jobs,waiting_timeout_drops,waiting_timeout_drop_rate,max_waiting_queue_length,remaining_waiting_jobs,energy_normalization_j,energy_cost_weight,energy_optimization_enabled,routing_decision_count,routing_actor_controlled_count,routing_forced_action_count,routing_orchestrator_action_count,routing_random_action_count,routing_policy_action_count,routing_self_count,routing_self_rate,routing_edge_count,routing_edge_rate,routing_cloud_count,routing_cloud_rate,routing_drop_count,routing_drop_rate,multi_hop_job_count,multi_hop_job_rate,avg_routing_edge_hops_per_job,max_routing_hops,routing_source_target_matrix_json,routing_reward_by_agent_json,host_decision_count,host_random_action_count,host_policy_action_count,host_started_count,host_started_rate,host_queued_count,host_queued_rate,host_dropped_count,host_dropped_rate,routing_episode_updates,routing_replay_size,routing_replay_trainable_size,routing_update_step,routing_global_decision_steps,routing_training_action_steps,routing_critic_loss,routing_q1_loss,routing_q2_loss,routing_actor_loss,routing_alpha_loss,routing_alpha,routing_policy_entropy,routing_target_entropy,routing_mean_q1,routing_mean_q2,routing_mean_target_q,host_episode_updates,host_replay_size_total,host_training_action_steps_total,host_update_step_total,host_critic_loss,host_q1_loss,host_q2_loss,host_actor_loss,host_alpha_loss,host_alpha_mean,host_policy_entropy,host_target_entropy,host_mean_q1,host_mean_q2,host_mean_target_q,routing_layer_reward_sum,host_layer_reward_sum,terminal_trace_flushed_count,routing_transition_flushed_count,host_transition_flushed_count,pending_trace_count_end,finalized_trace_count_end,causal_terminal_job_gap,sla_satisfied_jobs,sla_violated_completed_jobs,sla_satisfaction_rate,sla_violation_rate,mean_sla_violation_degree,total_completion_time,avg_completion_time,episode_energy_time_s,energy_time_gap_s,edge_idle_energy_j,edge_cpu_dynamic_energy_j,edge_gpu_dynamic_energy_j,edge_total_energy_j,cloud_compute_energy_j,system_compute_energy_j,system_dynamic_compute_energy_j,transfer_energy_j,edge_edge_transfer_energy_j,edge_cloud_transfer_energy_j,total_system_energy_j,total_system_energy_kwh,edge_idle_avg_power_w,edge_cpu_dynamic_avg_power_w,edge_gpu_dynamic_avg_power_w,edge_total_avg_power_w,cloud_compute_avg_power_w,system_compute_avg_power_w,transfer_equivalent_avg_power_w,system_total_equivalent_avg_power_w,edge_idle_energy_share,edge_cpu_dynamic_energy_share,edge_gpu_dynamic_energy_share,cloud_compute_energy_share,transfer_energy_share,system_energy_per_completed_job_j,system_energy_per_total_job_j,task_compute_energy_j,task_transfer_energy_j,task_attributable_energy_j,task_compute_energy_per_completed_job_j,task_attributable_energy_per_total_job_j,transfer_split_gap_j,transfer_job_accounting_gap_j,task_edge_edge_transfer_energy_j,task_edge_cloud_transfer_energy_j,workload_total_cpu_request,workload_mean_cpu_request,workload_max_cpu_request,workload_total_gpu_request,workload_mean_gpu_request,workload_max_gpu_request,workload_gpu_job_ratio,workload_total_duration_s,workload_mean_duration_s,workload_p95_duration_s,workload_max_duration_s,workload_arrival_span_s,workload_observed_arrival_rate,edge_completed_jobs,edge_total_cpu_capacity,edge_total_gpu_capacity,edge_cpu_resource_seconds,edge_gpu_resource_seconds,edge_avg_cpu_load,edge_peak_cpu_load,edge_avg_gpu_load,edge_peak_gpu_load,edge_avg_running_jobs,edge_peak_running_jobs,edge_host_avg_cpu_load_mean,edge_host_avg_cpu_load_std,edge_host_avg_cpu_load_p95,edge_host_avg_gpu_load_mean,edge_host_avg_gpu_load_std,edge_host_busy_ratio_mean,edge_host_busy_ratio_max,cloud_completed_jobs,cloud_cpu_resource_seconds,cloud_gpu_resource_seconds,cloud_avg_used_cpu,cloud_peak_used_cpu,cloud_avg_used_gpu,cloud_peak_used_gpu,cloud_avg_running_jobs,cloud_peak_running_jobs,cloud_busy_ratio
98,139,host_pretrain,True,True,0.0,False,True,True,True,1000,0,98000,0,0,8.548497600000701,12743.380296941757,0.0,1000,869,131,0,0.869,0.131,236,0.236,107,0,0.0,27,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 210}, ""DC-2"": {""DC-2"": 217}, ""DC-3"": {""DC-3"": 188}, ""DC-4"": {""DC-4"": 201}, ""DC-5"": {""DC-5"": 184}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,762,0.762,236,0.236,2,0.002,0,0,0,0,98000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,498,98000,98000,36506,1.6935551994177231,0.8446958013267881,0.8488594001555538,-2.2155460712900124,-0.6226232767452946,0.08255942910909653,0.8395805923814276,0.596528284520988,0.719447126163237,0.7191191284457245,0.7209084002847174,0.0,1449.5514250224317,1000,0,1000,0,0,0,858,11,0.858,0.142,0.13554931500539888,1011500.5964455579,1163.9822743907455,12743.380296941757,0.0,172035634.0087139,8487442.968749994,48169398.8025661,228692475.78003,0.0,228692475.78003,56656841.771316096,0.0,0.0,0.0,228692475.78003,63.525687716675,13500.000000000015,666.0275979354449,3779.9545866277035,17945.982184563163,0.0,17945.982184563163,0.0,17945.982184563163,0.7522575170955251,0.03711290867703807,0.21062957422743672,0.0,0.0,263167.4059609091,228692.47578003,61121247.56698033,0.0,61121247.56698033,70335.15255118566,61121.24756698033,0.0,0.0,0.0,0.0,22284.0,22.284,184.0,846.0,0.846,1.0,1.0,997679.0,997.679,3414.749999999999,4577.0,6704.06921286136,0.14901397468920483,869,14528.0,254.0,22795338.0,789895.2000000003,0.12312764162828571,0.25963656387665196,0.2440344358861802,0.5043307086614172,72.53507142228423,148,0.11100459965590753,0.16675487447188458,0.4682484316954491,0.15645166969383054,0.20143211453604995,0.26139400720358075,0.8548473573172849,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
99,140,host_pretrain,True,True,0.0,False,True,True,True,1000,0,99000,0,0,8.518770799993945,12790.113730844057,0.0,1000,897,103,0,0.897,0.103,202,0.202,105,0,0.0,35,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 201}, ""DC-2"": {""DC-2"": 194}, ""DC-3"": {""DC-3"": 207}, ""DC-4"": {""DC-4"": 204}, ""DC-5"": {""DC-5"": 194}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,792,0.792,202,0.202,6,0.006,0,0,0,0,99000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,502,99000,99000,37008,1.6643354927163676,0.8298741999078557,0.8344612951238317,-2.2116798613650865,-0.6006370777193739,0.08231514394283294,0.8298243894520034,0.596458114475843,0.7282082902813011,0.7280308761971583,0.729164955169111,0.0,1631.7715740918745,1000,0,1000,0,0,0,881,16,0.881,0.119,0.10888672560099628,1090347.79779195,1215.5493843834447,12790.113730844057,0.0,172666535.36639473,8221854.125000006,46884583.286395125,227772972.77778986,0.0,227772972.77778986,55106437.41139513,0.0,0.0,0.0,227772972.77778986,63.27027021605274,13499.999999999996,642.8288518789756,3665.6893185656663,17808.518170444637,0.0,17808.518170444637,0.0,17808.518170444637,0.7580641955041975,0.036096706403446116,0.20583909809235645,0.0,0.0,253927.5058838237,227772.97277778987,60494245.347814985,0.0,60494245.347814985,67440.63026512261,60494.245347814984,0.0,0.0,0.0,0.0,20100.2,20.1002,184.0,842.6,0.8426,1.0,1.0,1057421.0,1057.421,3568.05,4578.0,6788.320451345771,0.147164531662902,897,14528.0,254.0,22699493.8,868844.1999999997,0.12216194396851655,0.234375,0.2674445691943956,0.5224409448818897,78.93925114717261,152,0.10713814197982918,0.16573714752056062,0.4425176069532747,0.151893313138803,0.19335775170055153,0.24421902460203512,0.9937458670244037,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
100,141,host_pretrain,True,True,0.0,False,True,True,True,1000,0,100000,0,0,8.682028900002479,13179.837244449553,0.0,1000,880,120,0,0.88,0.12,241,0.241,128,0,0.0,20,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 206}, ""DC-2"": {""DC-2"": 183}, ""DC-3"": {""DC-3"": 219}, ""DC-4"": {""DC-4"": 192}, ""DC-5"": {""DC-5"": 200}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,752,0.752,241,0.241,7,0.007,0,0,0,0,100000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,498,100000,100000,37506,1.599178769083387,0.7978609486756075,0.8013178233999804,-2.2087867623830895,-0.6179317434722311,0.0820528358221054,0.836445838572031,0.5961330882516731,0.7301364301902104,0.7297877123369929,0.7310374005993148,0.0,1520.4557864920664,1000,0,1000,0,0,0,859,21,0.859,0.141,0.12669472730704165,1064447.2568362136,1209.5991554956972,13179.837244449553,0.0,177927802.80006897,9193377.187500006,48734758.70829524,235855938.6958642,0.0,235855938.6958642,57928135.89579525,0.0,0.0,0.0,235855938.6958642,65.51553852662894,13500.000000000002,697.5334381592328,3697.6753054229857,17895.208743582218,0.0,17895.208743582218,0.0,17895.208743582218,0.7543918706643489,0.03897878187139841,0.20662934746425285,0.0,0.0,268018.1121543911,235855.9386958642,62683770.06533701,0.0,62683770.06533701,71231.55689242842,62683.77006533701,0.0,0.0,0.0,0.0,21337.0,21.337,184.0,840.5,0.8405,1.0,1.0,1028968.0,1028.968,3481.949999999999,4535.0,6642.369063193728,0.15039814718149208,880,14528.0,254.0,25320992.0,825052.7000000007,0.13224060808216356,0.27677588105726875,0.24645516603369985,0.5078740157480315,73.52753922724735,152,0.11625557302653874,0.17192991711264194,0.46261990683479387,0.15265896024985634,0.1870102357440533,0.25505734831143045,0.9953783976514814,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
101,142,host_pretrain,True,True,0.0,False,True,True,True,1000,0,101000,0,0,8.623862300002656,11818.405847080106,0.0,1000,964,36,0,0.964,0.036,111,0.111,80,0,0.0,8,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 203}, ""DC-2"": {""DC-2"": 200}, ""DC-3"": {""DC-3"": 205}, ""DC-4"": {""DC-4"": 178}, ""DC-5"": {""DC-5"": 214}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,884,0.884,111,0.111,5,0.005,0,0,0,0,101000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,500,101000,101000,38006,1.574604539513588,0.7855659487843514,0.789038587719202,-2.209037381649017,-0.6304907894730568,0.08180418461561204,0.8416707882881165,0.5976976726055145,0.7673713424541057,0.767553210966289,0.7681592951826751,0.0,2075.4907212771923,1000,0,1000,0,0,0,957,7,0.957,0.043,0.039868750236872794,1023640.3252089209,1061.8675572706647,11818.405847080106,0.0,159548478.93558145,8657804.374999998,45860772.10765407,214067055.4182355,0.0,214067055.4182355,54518576.48265407,0.0,0.0,0.0,214067055.4182355,59.46307094950986,13500.0,732.5695603133331,3880.4533116439375,18113.02287195727,0.0,18113.02287195727,0.0,18113.02287195727,0.7453200989935705,0.040444356830548873,0.2142355441758806,0.0,0.0,222061.26080729824,214067.0554182355,59717182.28768068,0.0,59717182.28768068,61947.28453078908,59717.18228768068,0.0,0.0,0.0,0.0,22560.4,22.5604,184.0,847.7,0.8477,1.0,1.0,991727.0,991.727,3568.6499999999987,4583.0,6928.934427114907,0.14417801330181834,964,14528.0,254.0,23706724.0,859421.6999999998,0.1380723805417949,0.26723568281938326,0.2862949575247452,0.5102362204724408,82.81023791730736,146,0.12209492671888887,0.17948935042675,0.46532458462029924,0.15960807442283245,0.20089416207756627,0.2691775423975132,0.9874014211854728,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
102,143,host_pretrain,True,True,0.0,False,True,True,True,1000,0,102000,0,0,8.423598299996229,12091.863241471143,0.0,1000,918,82,0,0.918,0.082,195,0.195,115,0,0.0,32,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 203}, ""DC-2"": {""DC-2"": 191}, ""DC-3"": {""DC-3"": 210}, ""DC-4"": {""DC-4"": 192}, ""DC-5"": {""DC-5"": 204}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,803,0.803,195,0.195,2,0.002,0,0,0,0,102000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,498,102000,102000,38504,1.6062344088851208,0.8015822751155819,0.8046521355050156,-2.210263286728457,-0.6271956610497103,0.08155906051397324,0.8392612297372167,0.596972311596315,0.7608948436240295,0.7609003465847078,0.762001133131155,0.0,1777.1102656620487,1000,0,1000,0,0,0,907,11,0.907,0.093,0.08723758787567075,1014104.294086663,1104.6887735148835,12091.863241471143,0.0,163240153.75986055,8195755.781250002,42017556.21733246,213453465.758443,0.0,213453465.758443,50213311.99858246,0.0,0.0,0.0,213453465.758443,59.29262937734528,13500.00000000001,677.7909754338964,3474.8620107797747,17652.65298621368,0.0,17652.65298621368,0.0,17652.65298621368,0.7647575698985983,0.038395983649779766,0.19684644645162191,0.0,0.0,232520.1152052756,213453.465758443,55274126.64147599,0.0,55274126.64147599,60211.466929712406,55274.12664147599,0.0,0.0,0.0,0.0,22476.0,22.476,184.0,830.1,0.8301000000000001,1.0,1.0,990464.0,990.464,3437.6999999999994,4542.0,6737.94248467636,0.14826484528058187,918,14528.0,254.0,22281534.0,804889.6999999996,0.1268370198165173,0.26500550660792954,0.26206524365459466,0.5216535433070864,78.48715959216672,157,0.11296516257231602,0.17059724960711772,0.4580698705034957,0.14392193661530944,0.18752341916805945,0.2430154184021028,0.9971995017810817,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
103,144,host_pretrain,True,True,0.0,False,True,True,True,1000,0,103000,0,0,11.137312999999267,12765.67112899708,0.0,1000,973,27,0,0.973,0.027,103,0.103,83,0,0.0,10,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 181}, ""DC-2"": {""DC-2"": 192}, ""DC-3"": {""DC-3"": 215}, ""DC-4"": {""DC-4"": 198}, ""DC-5"": {""DC-5"": 214}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,890,0.89,103,0.103,7,0.007,0,0,0,0,103000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,504,103000,103000,39008,1.58286305173995,0.7901334861027343,0.7927295638041364,-2.2246329968883876,-0.6215264534740339,0.08129790872335434,0.8378179974499202,0.5977109438843198,0.7883390422673926,0.7883694708339929,0.7886344392170449,0.0,2129.1856247481496,1000,0,1000,0,0,0,964,9,0.964,0.036,0.029749804449520273,1116632.6440793287,1147.6183392387757,12765.67112899708,0.0,172336560.24146068,8829507.375000007,46617657.84529591,227783725.4617566,0.0,227783725.4617566,55447165.22029592,0.0,0.0,0.0,227783725.4617566,63.273257072710166,13500.000000000007,691.6602570893339,3651.7984345848,17843.45869167414,0.0,17843.45869167414,0.0,17843.45869167414,0.7565797771201827,0.038762678751965644,0.20465754412785173,0.0,0.0,234104.54826490913,227783.72546175658,61059616.878807425,0.0,61059616.878807425,62753.9741817137,61059.61687880743,0.0,0.0,0.0,0.0,19962.2,19.9622,184.0,830.3,0.8302999999999999,1.0,1.0,1058131.0,1058.131,3566.199999999999,4543.0,6828.495069200111,0.1462987070908177,973,14528.0,254.0,23919497.6,884348.8,0.12897411916616275,0.2623898678414097,0.2727383585080585,0.5578740157480314,82.44509743082233,171,0.1152767095148889,0.16861403153084595,0.4590905075243333,0.15035050688719953,0.18915561644992612,0.24720542535990986,0.9964022210718475,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
104,145,host_pretrain,True,True,0.0,False,True,True,True,1000,0,104000,0,0,14.23307560000103,11446.218568626922,0.0,1000,955,45,0,0.955,0.045,144,0.144,103,0,0.0,8,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 180}, ""DC-2"": {""DC-2"": 222}, ""DC-3"": {""DC-3"": 210}, ""DC-4"": {""DC-4"": 197}, ""DC-5"": {""DC-5"": 191}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,852,0.852,144,0.144,4,0.004,0,0,0,0,104000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,498,104000,104000,39506,1.5654548988284835,0.7806976272399166,0.7847572732641994,-2.2229832592738203,-0.5978075395035277,0.08104186207056045,0.8281362853854536,0.5974358787019569,0.7881962560476309,0.7883430643448509,0.789784445722838,0.0,2019.5550177304106,1000,0,1000,0,0,0,947,8,0.947,0.053,0.04890322315069781,1054729.4151342167,1104.4287069468237,11446.218568626922,0.0,154523950.67646372,8033613.000000003,42240011.68585635,204797575.36232007,0.0,204797575.36232007,50273624.68585635,0.0,0.0,0.0,204797575.36232007,56.88821537842224,13500.000000000024,701.8573821418568,3690.3027347068582,17892.16011684874,0.0,17892.16011684874,0.0,17892.16011684874,0.754520410718173,0.03922709038809293,0.20625249889373412,0.0,0.0,214447.72289248175,204797.57536232006,55564172.446629286,0.0,55564172.446629286,58182.37952526627,55564.17244662929,0.0,0.0,0.0,0.0,20515.6,20.5156,184.0,838.2,0.8382000000000001,1.0,1.0,1028417.0,1028.417,3487.5499999999984,4570.0,6904.072084804423,0.1446972145900327,955,14528.0,254.0,22253388.4,846762.7999999999,0.13382223601545978,0.2407213656387665,0.2912500570416358,0.5303149606299215,88.21620816918646,161,0.11697623035697609,0.17921454298957537,0.47222142203277845,0.15163394265047703,0.19938124582427638,0.26448875468845207,0.9981515216394405,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
105,146,host_pretrain,True,True,0.0,False,True,True,True,1000,0,105000,0,0,13.178750899998704,10818.673615274698,0.0,1000,982,18,0,0.982,0.018,72,0.072,57,0,0.0,3,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 216}, ""DC-2"": {""DC-2"": 206}, ""DC-3"": {""DC-3"": 166}, ""DC-4"": {""DC-4"": 194}, ""DC-5"": {""DC-5"": 218}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,925,0.925,72,0.072,3,0.003,0,0,0,0,105000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,502,105000,105000,40008,1.5366722519891671,0.767189035763541,0.7694832175020203,-2.229618086757888,-0.6447184715138013,0.08079864084720612,0.8456548214908615,0.598166267710378,0.8265923072261164,0.8264710993405833,0.8272839439698899,0.0,2206.0998536127013,1000,0,1000,0,0,0,978,4,0.978,0.022,0.01965351580128114,998886.8875936734,1017.1964232114801,10818.673615274698,0.0,146052093.8062085,8375262.968749987,39331623.57667594,193758980.35163444,0.0,193758980.35163444,47706886.54542592,0.0,0.0,0.0,193758980.35163444,53.82193898656512,13500.000000000005,774.1487789154761,3635.5310249071845,17909.67980382267,0.0,17909.67980382267,0.0,17909.67980382267,0.7537823203918221,0.043225160214770596,0.2029925193934071,0.0,0.0,197310.57062284567,193758.98035163444,52845615.20498114,0.0,52845615.20498114,53814.27210283212,52845.61520498114,0.0,0.0,0.0,0.0,21450.0,21.45,184.0,834.0000000000001,0.8340000000000001,1.0,1.0,981913.0,981.913,3262.0499999999993,4551.0,6584.405243037528,0.15172213178348357,982,14528.0,254.0,23237200.0,809413.1000000004,0.1478440822901268,0.2930203744493392,0.2945523509954399,0.5807086614173226,90.26670317710698,176,0.12902479648591292,0.1889449561353433,0.4950334874328012,0.14924116924281608,0.1902898461076007,0.24824587056706704,0.9786808687576858,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
106,147,host_pretrain,True,True,0.0,False,True,True,True,1000,0,106000,0,0,12.804137600003742,12838.86410128825,0.0,1000,945,55,0,0.945,0.055,154,0.154,105,0,0.0,10,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 199}, ""DC-2"": {""DC-2"": 191}, ""DC-3"": {""DC-3"": 205}, ""DC-4"": {""DC-4"": 204}, ""DC-5"": {""DC-5"": 201}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,840,0.84,154,0.154,6,0.006,0,0,0,0,106000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,498,106000,106000,40506,1.5363516841667244,0.7666500938764538,0.7697015900808166,-2.2234518279033493,-0.5919882898690202,0.08057845383882523,0.8234324864594333,0.5967543632629885,0.8074479855477331,0.8076103551567618,0.8074697691453508,0.0,1960.4684172523105,1000,0,1000,0,0,0,932,13,0.932,0.068,0.06116536553675621,1006518.0806496666,1065.0984980419753,12838.86410128825,0.0,173324665.3673916,8797691.718750004,41490365.656126216,223612722.7422678,0.0,223612722.7422678,50288057.374876216,0.0,0.0,0.0,223612722.7422678,62.11464520618549,13500.000000000016,685.2391028788321,3231.6227766569377,17416.861879535783,0.0,17416.861879535783,0.0,17416.861879535783,0.7751109294758807,0.03934343095893552,0.18554563956518388,0.0,0.0,236627.2198330876,223612.7227422678,54941014.56967556,0.0,54941014.56967556,58138.63975627043,54941.01456967556,0.0,0.0,0.0,0.0,22346.0,22.346,184.0,836.2,0.8362,1.0,1.0,952762.0,952.762,3134.6499999999987,4571.0,6759.447037938256,0.14779315443896307,945,14528.0,254.0,24076803.0,792366.5999999995,0.12908220819928046,0.2610820484581498,0.24297737858242996,0.5066929133858268,72.97078562471857,154,0.11420651714647195,0.1686360570791323,0.4677338007279352,0.13180821423526073,0.1654889503507538,0.23108785649132393,0.9985362827940106,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
107,148,host_pretrain,True,True,0.0,False,True,True,True,1000,0,107000,0,0,13.363245300002745,10541.976249739157,0.0,1000,957,43,0,0.957,0.043,136,0.136,99,0,0.0,6,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 191}, ""DC-2"": {""DC-2"": 197}, ""DC-3"": {""DC-3"": 204}, ""DC-4"": {""DC-4"": 195}, ""DC-5"": {""DC-5"": 213}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,858,0.858,136,0.136,6,0.006,0,0,0,0,107000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,498,107000,107000,41004,1.4885195758208691,0.7436211329985813,0.7448984447971405,-2.236181763281305,-0.6177623678245637,0.08034580796957017,0.8341260813326242,0.5977530311867894,0.8246581278831125,0.824728218965741,0.8243436593427715,0.0,2032.2105905871924,1000,0,1000,0,0,0,949,8,0.949,0.051,0.04539374225077344,1058222.5145715196,1105.7706526348168,10541.976249739157,0.0,142316679.37147868,7904116.968749997,45600247.69192898,195821044.03215766,0.0,195821044.03215766,53504364.66067898,0.0,0.0,0.0,195821044.03215766,54.394734453377126,13500.000000000005,749.7756380304472,4325.588164084252,18575.363802114705,0.0,18575.363802114705,0.0,18575.363802114705,0.7267690767091788,0.040363981347438765,0.2328669419433824,0.0,0.0,204619.69073370707,195821.04403215766,59136348.73805579,0.0,59136348.73805579,61793.46785585767,59136.348738055785,0.0,0.0,0.0,0.0,20586.2,20.5862,184.0,844.2,0.8442000000000001,1.0,1.0,1036231.0,1036.231,3450.4999999999986,4508.0,6713.343838978562,0.14880810874004008,957,14528.0,254.0,21961685.8,878847.7,0.14339625501290434,0.2543364537444934,0.32821458073824084,0.5362204724409446,96.63586559732639,156,0.12496260633840793,0.19042687790709129,0.520493410028545,0.17993937569788546,0.2257526599275622,0.2837429050228087,0.9635038049138203,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
108,149,host_pretrain,True,True,0.0,False,True,True,True,1000,0,108000,0,0,14.819338499997684,10745.357531500445,0.0,1000,944,56,0,0.944,0.056,159,0.159,110,0,0.0,8,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 218}, ""DC-2"": {""DC-2"": 179}, ""DC-3"": {""DC-3"": 209}, ""DC-4"": {""DC-4"": 193}, ""DC-5"": {""DC-5"": 201}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,834,0.834,159,0.159,7,0.007,0,0,0,0,108000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,504,108000,108000,41508,1.4901701651868366,0.7440091051338684,0.7461610574216123,-2.2321445336417547,-0.6019761187212896,0.08010802865028381,0.8260404110427887,0.5960427290863461,0.8326486917212605,0.8326792572698896,0.8351067546681161,0.0,1946.4296261777433,1000,0,1000,0,0,0,937,7,0.937,0.063,0.05884034086611822,1064953.8596801695,1128.1290886442473,10745.357531500445,0.0,145062326.6752563,9020597.81249999,46013790.858538166,200096715.34629446,0.0,200096715.34629446,55034388.67103816,0.0,0.0,0.0,200096715.34629446,55.582420929526236,13500.000000000027,839.48791708938,4282.2019391767,18621.689856266108,0.0,18621.689856266108,0.0,18621.689856266108,0.7249610590768885,0.045081188848545686,0.2299577520745659,0.0,0.0,211966.85947700686,200096.71534629446,60283105.88186082,0.0,60283105.88186082,63859.22233247969,60283.10588186082,0.0,0.0,0.0,0.0,24149.0,24.149,184.0,837.4000000000001,0.8374000000000001,1.0,1.0,1024391.0,1024.391,3118.2,4584.0,6505.59561279418,0.1535601133945867,944,14528.0,254.0,24597300.0,837175.7999999999,0.15756535651280015,0.2814564977973568,0.30673411348791063,0.5232283464566929,93.49963433554629,153,0.13991465284823015,0.19471572993590014,0.5046440244406469,0.17726392485462747,0.2273885019707015,0.2867850897408912,0.9902006735983341,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
